id_entrance;meetcode;name_ru;name_en;id_station;direction;lat;lon;max_width;min_step;min_step_ramp;lift;lift_minus_step;min_rail_width;max_rail_width;max_angle;escalator;time
20480;6;"Дворец спорта ""Содружество""";"Sport center ""Sodruzhestvo""";108;both;55.6055239;37.53482479;740;58;4;0;0;400;750;19;0;118
20490;8;"ТЦ ""Золотой Вавилон""";"shopping mall ""Zolotoj Vavilon""";108;both;55.60609828;37.53517094;740;66;4;0;0;400;750;19;0;126
20510;2;Новоясеневский пр-т , Литовский б-р;Novojasenevskij prospekt , Litovskij boulevard;108;both;55.60655334;37.53140488;740;61;1;0;0;420;750;20;0;121
20530;1;ул. Тарусская, ул. Голубинская;ul. Tarusskaja, ul. Golubinskaja;108;both;55.60620372;37.53139101;740;26;0;0;0;310;750;20;0;86
20550;7;ул. Ясногорская, ул. Айвазовского;ul. Jasnogorskaja, ul. Ajvazovskogo;108;both;55.60623771;37.53451263;740;58;4;0;0;400;750;19;0;118
20590;1;ул. Скобелевская;ul. Skobelevskaja;192;both;55.54844975;37.55613421;900;0;0;1;0;0;1000;2;0;60
20600;15;"издательство ""Известия""";"publishing house ""Izvestija""";33;both;55.76597439;37.60440421;720;0;0;0;0;0;0;0;2;260
20601;15;"издательство ""Известия""";"publishing house ""Izvestija""";119;both;55.76597439;37.60440421;720;0;0;0;0;0;0;0;2;260
20610;8;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;54;in;55.75222615;37.61172388;730;81;45;0;0;350;710;26;0;141
20611;8;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;54;out;55.75222615;37.61172388;550;84;48;0;0;350;710;26;0;144
20612;8;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;44;in;55.75222615;37.61172388;730;66;30;0;0;350;710;26;1;226
20613;8;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;44;out;55.75222615;37.61172388;550;69;33;0;0;350;710;26;1;229
